"State","County","surroundingPopulationSummed","surroundingAreaSummed","surroundingBeefFarmsSummed","surroundingBeefCountSummed","Population..2020.census.","Area..mi.2.","beefFarms","beefCount","stateBeefFarms","stateBeefCount","surroundingPopulationDensity","populationDensity","animalDensity","farmDensity","surroundAnimalDensity","surroundingFarmDensity","Cooling.Degree.Days_JAN","Heating.Degree.Days_JAN","pcp_JAN","tavg_JAN","tmax_JAN","tmin_JAN","Cooling.Degree.Days_FEB","Heating.Degree.Days_FEB","pcp_FEB","tavg_FEB","tmax_FEB","tmin_FEB","Cooling.Degree.Days_MAR","Heating.Degree.Days_MAR","pcp_MAR","tavg_MAR","tmax_MAR","tmin_MAR","Cooling.Degree.Days_APR","Heating.Degree.Days_APR","pcp_APR","tavg_APR","tmax_APR","tmin_APR","Cooling.Degree.Days_MAY","Heating.Degree.Days_MAY","pcp_MAY","tavg_MAY","tmax_MAY","tmin_MAY","Cooling.Degree.Days_JUN","Heating.Degree.Days_JUN","pcp_JUN","tavg_JUN","tmax_JUN","tmin_JUN","Cooling.Degree.Days_JUL","Heating.Degree.Days_JUL","pcp_JUL","tavg_JUL","tmax_JUL","tmin_JUL","Cooling.Degree.Days_AUG","Heating.Degree.Days_AUG","pcp_AUG","tavg_AUG","tmax_AUG","tmin_AUG","Cooling.Degree.Days_SEP","Heating.Degree.Days_SEP","pcp_SEP","tavg_SEP","tmax_SEP","tmin_SEP","Cooling.Degree.Days_OCT","Heating.Degree.Days_OCT","pcp_OCT","tavg_OCT","tmax_OCT","tmin_OCT","Cooling.Degree.Days_NOV","Heating.Degree.Days_NOV","pcp_NOV","tavg_NOV","tmax_NOV","tmin_NOV","Cooling.Degree.Days_DEC","Heating.Degree.Days_DEC","pcp_DEC","tavg_DEC","tmax_DEC","tmin_DEC","personalIncome2022","corn_fraction","soy_fraction","alfalfa_fraction","total_crop","total_crop_fraction","state_total_crop","state_total_alfalfa","state_total_corn","state_total_soy","state_total_fraction"
"kansas","atchison",322010,3449,3,1933,16348,432,0,0,216,2480910,93.3632937083213,37.8425925925926,0,0,0.560452305015947,0.00173963467671789,0,1110.545455,0.903636364,29.19090909,39.07272727,19.27272727,0.636363636,968.2727273,1.063636364,30.46363636,41.22727273,19.66363636,8,667.2727273,2.240909091,43.71818182,54.83636364,32.6,7.363636364,363.3636364,3.323636364,53.16363636,65.1,41.21818182,93.90909091,125.3636364,6.042727273,63.98181818,74.57272727,53.38181818,304.4545455,6.545454545,4.39,74.91818182,85.78181818,64.04545455,377.7272727,1.727272727,4.731818182,77.08181818,87.50909091,66.65454545,339.1818182,7.272727273,4.327272727,75.67272727,86.03636364,65.28181818,194.5454545,37.54545455,2.94,70.21818182,81.88181818,58.59090909,17.90909091,294.1818182,3.346363636,56.10909091,68.13636364,44.08181818,0.545454545,670.0909091,1.582727273,42.68181818,54.00909091,31.36363636,0,965.3636364,1.317272727,33.84545455,43.91818182,23.80909091,42910,0.239306999692564,0.259501630792462,9.46485080295139e-05,5716805,5716805,818655790,15964420,249997877,144717261,818655790
"kansas","barber",40584,6065,5,0,4228,1134,1,-47,216,2480910,6.69150865622424,3.7283950617284,-0.0414462081128748,0.000881834215167548,0,0.000329760923330585,0,926.9090909,0.828181818,35.1,47.92727273,22.26363636,1.272727273,822.1818182,0.838181818,35.68181818,49.02727273,22.33636364,9,554.4545455,1.68,47.40909091,61.13636364,33.66363636,16.54545455,285.5454545,2.313636364,56.01818182,70.17272727,41.89090909,110.0909091,90.54545455,4.859090909,65.62727273,78.02727273,53.22727273,368.6363636,2.636363636,4.071818182,77.17272727,89.76363636,64.57272727,476,0,4.14,80.35454545,92.80909091,67.88181818,426.2727273,1.272727273,3.095454545,78.69090909,91.09090909,66.28181818,275.6363636,18.27272727,2.428181818,73.57272727,86.84545455,60.25454545,34.72727273,210.6363636,2.383636364,59.32727273,73.19090909,45.44545455,0,567.4545455,1.068181818,46.10909091,59.31818182,32.87272727,0,867.9090909,1.287272727,37.00909091,49.26363636,24.75454545,50519,0.00981007803337191,0.0142141894276345,0.00266944627907297,5599644,5599644,818655790,15964420,249997877,144717261,818655790
"kansas","barton",35775,4592,11,0,25493,894,2,-47,216,2480910,7.79072299651568,28.5156599552573,-0.052572706935123,0.00223713646532438,0,0.000653310104529617,0,1042.181818,0.763636364,31.38181818,42.8,19.96363636,0.727272727,909.9090909,0.762727273,32.53636364,45.36363636,19.68181818,7.272727273,646.8181818,1.197272727,44.37272727,57.88181818,30.84545455,7.454545455,365.8181818,1.87,53.07272727,67.05454545,39.06363636,77.45454545,144.3636364,4.632727273,62.84545455,75.32727273,50.36363636,324.4545455,12.45454545,3.974545455,75.4,88.19090909,62.59090909,421.2727273,0.636363636,3.788181818,78.52727273,91.1,65.94545455,373.9090909,6.090909091,3.501818182,76.84545455,89.57272727,64.11818182,223.1818182,33.09090909,2.324545455,71.33636364,84.51818182,58.13636364,19.36363636,281,1.894545455,56.56363636,69.94545455,43.15454545,0,650.4545455,0.834545455,43.32727273,56.10909091,30.51818182,0,954.0909091,1.043636364,34.21818182,45.74545455,22.7,55270,0.0635743431155621,0.0552921190951832,0.0401521439667226,12904503,12904503,818655790,15964420,249997877,144717261,818655790
"kansas","bourbon",104536,4029,0,0,14360,637,0,0,216,2480910,25.945892280963,22.5431711145997,0,0,0,0.00198560436832961,0,970.2727273,1.584545455,33.68181818,43.22727273,24.18181818,0.909090909,837.0909091,1.478181818,35.13636364,45.47272727,24.80909091,10.54545455,573.6363636,3.155454545,46.83636364,57.53636364,36.11818182,12.63636364,298.2727273,3.638181818,55.47272727,66.73636364,44.20909091,104.9090909,100.8181818,7.296363636,65.12727273,75.17272727,55.09090909,331.0909091,4,4.656363636,75.89090909,86.05454545,65.68181818,433.9090909,1.272727273,3.995454545,78.93636364,89.24545455,68.65454545,388.7272727,5.090909091,5.379090909,77.34545455,87.62727273,67.07272727,238.4545455,27.27272727,3.263636364,72.02727273,83.20909091,60.85454545,35,233.9090909,4.442727273,58.59090909,69.94545455,47.2,1.363636364,579.9090909,2.130909091,45.73636364,56.53636364,34.92727273,0.727272727,835.6363636,1.954545455,38.08181818,47.42727273,28.72727273,49749,0.0358067679662971,0.0799496929331829,0.000249481009615385,2351374,2351374,818655790,15964420,249997877,144717261,818655790
"kansas","brown",55234,2754,4,8757,9508,571,3,1933,216,2480910,20.0559186637618,16.6514886164623,3.38528896672504,0.00525394045534151,3.1797385620915,0.00798838053740015,0,1146.090909,0.849090909,28.03636364,38.15454545,17.9,0.636363636,999.8181818,0.894545455,29.31818182,40.47272727,18.15454545,6.090909091,691.7272727,2.091818182,42.88181818,54.3,31.44545455,6.454545455,384,3.380909091,52.42727273,64.71818182,40.11818182,90.72727273,136.5454545,5.721818182,63.50909091,74.36363636,52.66363636,294,9.090909091,4.325454545,74.47272727,85.54545455,63.4,362.3636364,6.727272727,4.428181818,76.48181818,86.90909091,66.02727273,320.3636364,10.18181818,4.204545455,75.00909091,85.40909091,64.53636364,185.4545455,42.36363636,3.258181818,69.77272727,81.63636364,57.85454545,16,313,2.96,55.43636364,67.61818182,43.24545455,0,691.7272727,1.593636364,41.95454545,53.62727273,30.25454545,0,998.8181818,1.308181818,32.77272727,43.06363636,22.49090909,47205,0.34703058625903,0.345345871647877,0.00166321193219133,10428071,10428071,818655790,15964420,249997877,144717261,818655790
"kansas","butler",637673,7314,15,16634,67380,1428,26,23233,216,2480910,87.1852611430134,47.1848739495798,16.2696078431373,0.0182072829131653,2.2742685261143,0.00273448181569593,0,981.2727273,1.05,33.35454545,44.43636364,22.25454545,0.818181818,860.4545455,1.1,34.3,45.94545455,22.67272727,9.545454545,573.9090909,2.296363636,46.8,58.82727273,34.73636364,13.90909091,305.2727273,2.838181818,55.29090909,67.63636364,42.95454545,99.27272727,103.3636364,7.148181818,64.87272727,75.65454545,54.1,343,4.454545455,4.406363636,76.26363636,87.27272727,65.22727273,449.4545455,0.818181818,4.407272727,79.45454545,90.61818182,68.26363636,415.6363636,5.454545455,4.419090909,78.23636364,89.50909091,66.92727273,259.7272727,25.54545455,3.033636364,72.81818182,84.62727273,60.98181818,34,220.9090909,3.562727273,58.98181818,71.14545455,46.78181818,0.636363636,587.8181818,1.347272727,45.43636364,57.14545455,33.69090909,0,876.0909091,1.398181818,36.75454545,47.37272727,26.10909091,53632,0.0822535032677915,0.0625653518278405,0.000560955820531338,7095740,7095740,818655790,15964420,249997877,144717261,818655790
"kansas","chase",122784,5019,38,30487,2572,776,5,9380,216,2480910,24.4638374178123,3.31443298969072,12.0876288659794,0.00644329896907216,6.07431759314604,0.00358637178720861,0,1034.181818,0.92,31.64545455,42.27272727,21.00909091,0.727272727,907.8181818,1.173636364,32.60909091,44.10909091,21.07272727,8.181818182,620.6363636,2.292727273,45.24545455,57.38181818,33.11818182,10.72727273,331.2727273,3.005454545,54.31818182,66.69090909,41.93636364,90.09090909,116.2727273,6.780909091,64.16363636,74.81818182,53.49090909,320.7272727,7,4.133636364,75.42727273,86.59090909,64.28181818,418.7272727,2.727272727,4.581818182,78.41818182,89.78181818,67.09090909,383.5454545,7.090909091,4.281818182,77.14545455,88.49090909,65.78181818,228.0909091,34.09090909,2.984545455,71.47272727,83.49090909,59.45454545,24.27272727,256.5454545,3.367272727,57.5,69.72727273,45.25454545,0.545454545,630,1.369090909,44.02727273,55.70909091,32.32727273,0,923.3636364,1.393636364,35.21818182,45.64545455,24.77272727,59348,0.0177062892709004,0.0352070391661968,0.00112586419539304,1539378,1539378,818655790,15964420,249997877,144717261,818655790
"kansas","chautauqua",166791,5087,2,0,3379,642,0,0,216,2480910,32.7876941222725,5.26323987538941,0,0,0,0.00019657951641439,0,929.8181818,1.305454545,35.00909091,46.36363636,23.62727273,0.818181818,799.9090909,1.33,36.47272727,48.54545455,24.38181818,10,535.5454545,2.632727273,48.03636364,60.2,35.88181818,17.45454545,265.5454545,3.258181818,56.73636364,68.98181818,44.5,106.4545455,81.36363636,6.936363636,65.81818182,76.37272727,55.23636364,341.8181818,1.181818182,4.168181818,76.31818182,86.83636364,65.76363636,456.4545455,0.636363636,4.49,79.68181818,90.53636364,68.86363636,417.9090909,4.636363636,4.157272727,78.32727273,89.34545455,67.3,262.2727273,23.18181818,2.902727273,72.97272727,84.83636364,61.10909091,39.27272727,204.0909091,4.189090909,59.67272727,71.88181818,47.43636364,0.636363636,557,1.556363636,46.48181818,58.59090909,34.34545455,0,816.3636364,1.675454545,38.68181818,49.50909091,27.8,41861,0.00519336671777648,0.012470058081435,0.00024398972571067,460926,460926,818655790,15964420,249997877,144717261,818655790
"kansas","cherokee",284957,3740,1,0,19362,587,0,0,216,2480910,76.1917112299465,32.984667802385,0,0,0,0,0,904.6363636,2.110909091,35.81818182,46.08181818,25.54545455,0.818181818,773,1.637272727,37.42727273,48.35454545,26.5,10.90909091,523.1818182,3.321818182,48.46363636,59.74545455,37.19090909,16.81818182,260.1818182,4.166363636,56.90909091,68.63636364,45.13636364,114.8181818,80,7.970909091,66.11818182,76.48181818,55.73636364,351,2.363636364,4.539090909,76.6,87.09090909,66.08181818,468.9090909,0.727272727,3.922727273,80.1,90.75454545,69.42727273,413.9090909,4.090909091,5.317272727,78.21818182,88.80909091,67.62727273,260.7272727,21.27272727,3.287272727,72.99090909,84.56363636,61.39090909,40.45454545,203.4545455,4.995454545,59.74545455,71.45454545,48.03636364,2.090909091,531.5454545,2.402727273,47.34545455,58.73636364,36,1,779.4545455,2.223636364,39.88181818,49.93636364,29.80909091,52464,0.144591680611158,0.0949054084473488,0,6063946,6063946,818655790,15964420,249997877,144717261,818655790
"kansas","cheyenne",27217,7578.04,33,368639,2616,1020,3,-47,216,2480910,3.59156193422046,2.56470588235294,-0.046078431372549,0.00294117647058824,48.6456920259064,0.000395880729053951,0,1073.636364,0.459090909,30.38181818,43.25454545,17.46363636,0,964.1818182,0.426363636,30.55454545,43.56363636,17.55454545,0.545454545,721.0909091,1.139090909,41.75454545,56.28181818,27.2,0,476.7272727,1.383636364,49.16363636,64.42727273,33.85454545,39.81818182,207,3.746363636,59.6,72.97272727,46.27272727,242.2727273,23.45454545,2.728181818,72.28181818,87.16363636,57.44545455,365.9090909,0,2.8,76.76363636,90.85454545,62.66363636,300.7272727,4.363636364,2.289090909,74.53636364,88.92727273,60.11818182,151.3636364,55.90909091,1.491818182,68.19090909,83.63636364,52.72727273,3.727272727,388.0909091,0.699090909,52.59090909,67.87272727,37.32727273,0,722.1818182,0.370909091,40.91818182,55.85454545,26.00909091,0,1029.181818,0.502727273,31.8,45.14545455,18.45454545,54530,0.167498996227788,0.00114615384420956,0.00439622052619485,9562775,9562775,818655790,15964420,249997877,144717261,818655790
"kansas","clark",50812,6440,12,0,1991,975,5,-47,216,2480910,7.89006211180124,2.04205128205128,-0.0482051282051282,0.00512820512820513,0,0.00108695652173913,0,933.0909091,0.777272727,34.89090909,48.38181818,21.40909091,0.636363636,818.8181818,0.581818182,35.77272727,49.99090909,21.53636364,8,560.9090909,1.212727273,47.17272727,62.1,32.21818182,12.90909091,299.4545455,1.890909091,55.46363636,70.33636364,40.55454545,116.0909091,95.27272727,3.773636364,65.66363636,78.71818182,52.60909091,363.8181818,7.909090909,3.781818182,76.83636364,89.77272727,63.92727273,484.0909091,0,4.04,80.60909091,93.41818182,67.76363636,426.2727273,0.727272727,2.69,78.7,91.76363636,65.62727273,268.2727273,19.27272727,1.814545455,73.30909091,87.26363636,59.32727273,30.54545455,222.4545455,1.753636364,58.80909091,73.2,44.43636364,0,585.5454545,0.583636364,45.50909091,59.7,31.30909091,0,881.0909091,1.097272727,36.58181818,49.73636364,23.40909091,58135,0.00534740764022436,1.389965625e-05,0.0033491835536859,3441355,3441355,818655790,15964420,249997877,144717261,818655790
"kansas","clay",147397,4177,5,0,8117,644,4,2206,216,2480910,35.2877663394781,12.6040372670807,3.42546583850932,0.0062111801242236,0,0.00287287526933206,0,1081.181818,0.819090909,30.10909091,40.42727273,19.81818182,0.818181818,945.9090909,0.636363636,31.24545455,42.61818182,19.84545455,8.363636364,657.0909091,1.62,44.08181818,56.3,31.81818182,8.454545455,362.8181818,2.586363636,53.19090909,66.13636364,40.23636364,95.18181818,126.1818182,5.863636364,64.01818182,75.43636364,52.57272727,344.9090909,7.090909091,4.066363636,76.27272727,88.25454545,64.24545455,431.3636364,2,4.333636364,78.81818182,90.35454545,67.27272727,379.6363636,6.909090909,4.113636364,77.01818182,88.22727273,65.78181818,228.2727273,33.90909091,2.506363636,71.48181818,83.71818182,59.24545455,21.90909091,280.3636364,2.450909091,56.7,69.20909091,44.14545455,0,651.3636364,1.032727273,43.3,55.21818182,31.37272727,0,969.3636364,1.360909091,33.71818182,44.22727273,23.23636364,47517,0.171527297843071,0.223509997775136,0.00465108494031444,8713137,8713137,818655790,15964420,249997877,144717261,818655790
"kansas","cloud",32784,4588,11,2206,9032,716,0,0,216,2480910,7.14559721011334,12.6145251396648,0,0,0.480819529206626,0.00326939843068875,0,1089.181818,0.839090909,29.85454545,40.3,19.46363636,0.727272727,950.1818182,0.579090909,31.09090909,42.77272727,19.43636364,7.636363636,670.1818182,1.362727273,43.60909091,56.20909091,31.01818182,7.909090909,371.9090909,2.118181818,52.85454545,66.08181818,39.60909091,91.36363636,134.5454545,5.547272727,63.6,75.27272727,51.90909091,339.0909091,8.636363636,3.71,75.96363636,88.30909091,63.6,417.9090909,3,4.175454545,78.37272727,90.1,66.62727273,369.5454545,8.272727273,4.313636364,76.63636364,88.21818182,65.04545455,220.1818182,37.90909091,2.41,71.08181818,83.65454545,58.48181818,20.45454545,290.0909091,2.014545455,56.3,69.14545455,43.44545455,0,656.3636364,1.01,43.10909091,55.34545455,30.88181818,0,979.8181818,1.239090909,33.38181818,43.85454545,22.91818182,44536,0.159595889731363,0.194350638535484,0.00898829338556215,9712093,9712093,818655790,15964420,249997877,144717261,818655790
"kansas","coffey",103434,4856,9,8483,8360,630,1,-47,216,2480910,21.3002471169687,13.2698412698413,-0.0746031746031746,0.00158730158730159,1.74691103789127,0.000617792421746293,0,1006.545455,1.183636364,32.53636364,42.64545455,22.4,0.727272727,875,1.084545455,33.78181818,44.71818182,22.81818182,10.18181818,593.6363636,2.395454545,46.18181818,57.50909091,34.84545455,13.09090909,307.6363636,3.402727273,55.18181818,66.80909091,43.58181818,105.0909091,107.3636364,6.852727273,64.91818182,75.15454545,54.7,334.4545455,3.363636364,3.69,75.98181818,86.70909091,65.23636364,435.1818182,1.363636364,3.609090909,78.98181818,89.67272727,68.24545455,395.4545455,5.636363636,5.069090909,77.54545455,88.43636364,66.7,236.9090909,27.72727273,3.668181818,71.98181818,83.41818182,60.50909091,29.18181818,240.6363636,4.280909091,58.17272727,69.78181818,46.54545455,0.727272727,597.6363636,1.615454545,45.12727273,56.25454545,33.97272727,0,870.4545455,1.617272727,36.91818182,46.72727273,27.14545455,55623,0.0732293093489583,0.163067420911458,0.000821048036954365,4579487,4579487,818655790,15964420,249997877,144717261,818655790
"kansas","comanche",20575,5157,9,0,1689,788,0,0,216,2480910,3.98972270700019,2.14340101522843,0,0,0,0.000775644754702346,0,929.5454545,0.75,35.01818182,48.33636364,21.67272727,0.727272727,813.9090909,0.742727273,35.97272727,50.16363636,21.75454545,9.545454545,556.0909091,1.43,47.37272727,61.7,33.03636364,16.36363636,291.6363636,2.113636364,55.82727273,70.3,41.32727273,110.6363636,97.72727273,4.185454545,65.41818182,78.2,52.63636364,360,6.181818182,4.092727273,76.76363636,89.5,64.05454545,474.7272727,0,4.039090909,80.3,93.06363636,67.51818182,422,1.909090909,2.728181818,78.50909091,91.29090909,65.72727273,270.7272727,19.18181818,1.95,73.38181818,87.03636364,59.70909091,34.36363636,219.2727273,2.005454545,59.03636364,73.30909091,44.76363636,0,574,0.799090909,45.89090909,59.64545455,32.13636364,0,873.1818182,1.162727273,36.82727273,49.63636364,24.02727273,43400,0.00364919873988737,0.00231386550602792,0.00435241315930362,2878746,2878746,818655790,15964420,249997877,144717261,818655790
"kansas","cowley",708966,8070,27,23233,34549,1126,1,-47,216,2480910,87.8520446096654,30.6829484902309,-0.041740674955595,0.00088809946714032,2.87893432465923,0.000495662949194548,0,929.5454545,1.076363636,35.02727273,46.60909091,23.41818182,0.818181818,812.0909091,1.173636364,36.01818182,48.16363636,23.9,10.09090909,539.7272727,2.383636364,47.90909091,60.33636364,35.47272727,17,276.8181818,3.18,56.33636364,68.90909091,43.75454545,103.5454545,92.63636364,7.118181818,65.34545455,76.25454545,54.42727273,343,3.181818182,4.384545455,76.29090909,87.18181818,65.40909091,450.0909091,0.727272727,4.67,79.49090909,90.55454545,68.42727273,418.8181818,4.454545455,4.178181818,78.33636364,89.37272727,67.33636364,273.1818182,22,2.921818182,73.37272727,85.17272727,61.55454545,40.09090909,202.2727273,4.013636364,59.78181818,72.05454545,47.48181818,0.636363636,554.4545455,1.384545455,46.57272727,58.45454545,34.65454545,0,836.2727273,1.591818182,38.00909091,48.90909091,27.12727273,43664,0.048049447921986,0.058911760450433,0.0019410004482127,6277550,6277550,818655790,15964420,249997877,144717261,818655790
"kansas","crawford",223915,4858,1,0,38972,593,0,0,216,2480910,46.0920131741457,65.7200674536256,0,0,0,0.00535199670646357,0,943.8181818,1.777272727,34.55454545,44.49090909,24.59090909,0.909090909,810.0909091,1.667272727,36.09090909,46.72727273,25.45454545,10.63636364,552.1818182,2.990909091,47.53636364,58.44545455,36.63636364,14,279.8181818,3.97,56.15454545,67.56363636,44.72727273,106.9090909,91.72727273,7.800909091,65.49090909,75.65454545,55.31818182,339.2727273,3.727272727,4.731818182,76.19090909,86.51818182,65.82727273,450.5454545,0.818181818,4.356363636,79.49090909,90.04545455,68.96363636,401.6363636,4.727272727,5.348181818,77.79090909,88.26363636,67.33636364,251.0909091,23.45454545,3.464545455,72.59090909,83.91818182,61.22727273,39.54545455,217.8181818,4.7,59.25454545,70.73636364,47.73636364,2.090909091,552.4545455,2.289090909,46.65454545,57.64545455,35.63636364,0.909090909,813.2727273,2.15,38.79090909,48.47272727,29.12727273,45340,0.103233596001528,0.107725526321406,2.64997193823777e-05,4446376,4446376,818655790,15964420,249997877,144717261,818655790
"kansas","decatur",33735,5354,19,14266,2764,894,2,-47,216,2480910,6.3008965259619,3.0917225950783,-0.052572706935123,0.00223713646532438,2.66454986925663,0.00130743369443407,0,1109.636364,0.439090909,29.22727273,41.60909091,16.81818182,0,979.0909091,0.478181818,30.01818182,43.20909091,16.87272727,3.181818182,714.5454545,1.13,42.06363636,56.92727273,27.19090909,1.090909091,441.9090909,1.47,50.34545455,66.06363636,34.6,47.54545455,196,4.063636364,60.2,73.83636364,46.59090909,271.8181818,19.90909091,2.830909091,73.39090909,88.00909091,58.77272727,377.5454545,2.363636364,2.743636364,77.08181818,90.9,63.24545455,320.1818182,6.636363636,2.789090909,75.09090909,89.04545455,61.10909091,172.5454545,50.45454545,2.024545455,69.06363636,84.25454545,53.9,5.727272727,359.7272727,1.047272727,53.6,68.73636364,38.47272727,0,722.2727273,0.531818182,40.92727273,55.98181818,25.84545455,0,1039.636364,0.691818182,31.46363636,44.54545455,18.38181818,60732,0.234395002993918,0.00181014259385487,0.0098167401967981,10070172,10070172,818655790,15964420,249997877,144717261,818655790
"kansas","dickinson",152326,5012,16,20445,18402,848,2,-47,216,2480910,30.3922585794094,21.7004716981132,-0.0554245283018868,0.00235849056603774,4.079209896249,0.00738228252194733,0,1036.272727,0.947272727,31.57272727,42.13636364,21,1.454545455,904.2727273,0.836363636,32.75454545,44.50909091,21.01818182,9.363636364,619.5454545,1.656363636,45.30909091,57.81818182,32.80909091,11.36363636,328.3636364,2.522727273,54.42727273,67.58181818,41.28181818,109,110.7272727,5.884545455,64.94545455,76.10909091,53.75454545,363.3636364,5.272727273,3.978181818,76.93636364,88.72727273,65.11818182,458.0909091,1.181818182,4.467272727,79.73636364,91.17272727,68.29090909,406.3636364,5.363636364,4.170909091,77.94545455,89.35454545,66.50909091,248.2727273,28.90909091,2.906363636,72.31818182,84.35454545,60.27272727,27.90909091,250.6363636,2.488181818,57.81818182,70.29090909,45.34545455,0,625.5454545,1.181818182,44.17272727,56.01818182,32.29090909,0,938.8181818,1.390909091,34.70909091,45.28181818,24.16363636,47397,0.0662115461683741,0.157444932252359,0.0134368807451356,11069122,11069122,818655790,15964420,249997877,144717261,818655790
"kansas","doniphan",140878,2864,5,1933,7510,392,0,0,216,2480910,49.1892458100559,19.1581632653061,0,0,0.674930167597765,0.00209497206703911,0,1135.454545,1.036363636,28.36363636,38.00909091,18.75454545,0.727272727,984.4545455,1.051818182,29.87272727,40.59090909,19.14545455,6.636363636,680.4545455,2.12,43.27272727,54.2,32.3,6.818181818,372.9090909,3.139090909,52.80909091,64.8,40.82727273,94.27272727,128.0909091,5.718181818,63.89090909,74.70909091,53.09090909,300.4545455,7.545454545,4.283636364,74.72727273,85.59090909,63.86363636,364.1818182,3.181818182,5.372727273,76.56363636,86.82727273,66.29090909,325.8181818,9.818181818,4.216363636,75.2,85.51818182,64.86363636,189.0909091,39.90909091,3.204545455,69.97272727,81.60909091,58.34545455,18.18181818,307.8181818,3.354545455,55.68181818,67.56363636,43.78181818,0.545454545,678.1818182,1.71,42.41818182,53.48181818,31.36363636,0,979.6363636,1.440909091,33.39090909,43.19090909,23.60909091,47117,0.368262882350128,0.274099408936543,0.000771316667330995,6580370,6580370,818655790,15964420,249997877,144717261,818655790
"kansas","douglas",964974,3881,3,5183,118785,457,1,-47,216,2480910,248.640556557588,259.92341356674,-0.102844638949672,0.00218818380743982,1.33548054625097,0.000772996650347848,0,1040.363636,1.189090909,31.44545455,41.35454545,21.52727273,0.818181818,898,1.216363636,32.95454545,44,21.92727273,8.909090909,618.0909091,2.522727273,45.34545455,56.47272727,34.22727273,10.36363636,327.3636364,3.42,54.43636364,66.27272727,42.60909091,109.7272727,110.8181818,6.69,64.97272727,75.24545455,54.68181818,331.5454545,4.909090909,4.730909091,75.87272727,86.36363636,65.38181818,418.1818182,1.454545455,3.887272727,78.40909091,88.78181818,68.03636364,374.1818182,7.090909091,5.219090909,76.83636364,87.15454545,66.48181818,223,32,3.369090909,71.37272727,82.66363636,60.06363636,24.63636364,261.5454545,3.545454545,57.36363636,68.85454545,45.80909091,0.727272727,620.5454545,1.578181818,44.33636364,55.40909091,33.25454545,0,904.3636364,1.618181818,35.82727273,45.61818182,26.02727273,52799,0.0855927178918217,0.128482687457262,9.52158557850109e-05,2746376,2746376,818655790,15964420,249997877,144717261,818655790
"kansas","edwards",57952,4962,16,0,2907,622,4,-47,216,2480910,11.6791616283757,4.67363344051447,-0.0755627009646302,0.00643086816720257,0,0.00060459492140266,0,989.9090909,0.668181818,33.08181818,45.75454545,20.37272727,0.636363636,869.5454545,0.604545455,33.97272727,47.40909091,20.51818182,7.363636364,612.2727273,1.365454545,45.49090909,59.51818182,31.44545455,8.727272727,348.2727273,2.125454545,53.68181818,68.08181818,39.30909091,81.09090909,133.1818182,4.155454545,63.31818182,76.34545455,50.28181818,325.1818182,11.36363636,3.98,75.46363636,88.48181818,62.42727273,430.7272727,0.727272727,3.521818182,78.88181818,91.75454545,65.95454545,383.3636364,4.727272727,3.105454545,77.19090909,90.25454545,64.13636364,236,28.09090909,1.938181818,71.94545455,85.8,58.04545455,22.90909091,262,2.024545455,57.29090909,71.4,43.15454545,0,627.4545455,0.640909091,44.07272727,57.76363636,30.39090909,0,925,1.099090909,35.15454545,47.73636364,22.57272727,58536,0.194415234376256,0.024931360025623,0.0123659888376708,8573922,8573922,818655790,15964420,249997877,144717261,818655790
"kansas","elk",151434,5555,30,26533,2483,648,1,-47,216,2480910,27.2608460846085,3.83179012345679,-0.0725308641975309,0.00154320987654321,4.77641764176418,0.0009000900090009,0,956.6363636,1.13,34.13636364,45.22727273,23.06363636,0.727272727,836.1818182,1.146363636,35.16363636,46.71818182,23.63636364,8.636363636,563,2.48,47.10909091,58.9,35.31818182,15.18181818,288.4545455,3.271818182,55.88181818,67.64545455,44.10909091,98.90909091,94,7.093636364,65.15454545,75.25454545,55.06363636,330.1818182,2.727272727,4.238181818,75.87272727,86.16363636,65.57272727,439.3636364,1,4.238181818,79.10909091,89.7,68.50909091,406.5454545,5.909090909,3.878181818,77.90909091,88.71818182,67.08181818,247.0909091,27.09090909,2.976363636,72.31818182,83.80909091,60.86363636,34.54545455,222.9090909,4.233636364,58.91818182,70.9,46.94545455,0.727272727,580.1818182,1.578181818,45.68181818,57.41818182,33.92727273,0,842.8181818,1.6,37.81818182,48.43636364,27.18181818,39811,0.0114371862847222,0.0196928480275849,1.447880859375e-05,843514,843514,818655790,15964420,249997877,144717261,818655790
"kansas","ellis",23561,5347,2,0,28934,900,4,2504,216,2480910,4.40639610996821,32.1488888888889,2.78222222222222,0.00444444444444444,0,0.000187020759304283,0,1054.454545,0.677272727,30.98181818,43.00909091,18.96363636,0.636363636,921.6363636,0.601818182,32.10909091,45.56363636,18.67272727,8.090909091,655.6363636,1.146363636,44.10909091,58.45454545,29.78181818,6.181818182,377.3636364,1.881818182,52.66363636,67.73636364,37.56363636,76.54545455,147.4545455,4.598181818,62.72727273,76.18181818,49.24545455,329.8181818,13.63636364,3.399090909,75.52727273,89.42727273,61.64545455,426.8181818,0.636363636,3.634545455,78.69090909,91.98181818,65.4,376.1818182,5.454545455,3.248181818,76.94545455,90.52727273,63.4,225.7272727,35.27272727,2.264545455,71.35454545,85.44545455,57.27272727,15.81818182,298.3636364,1.647272727,55.88181818,70.26363636,41.48181818,0,660.3636364,0.664545455,42.98181818,57.05454545,28.90909091,0,975.6363636,0.883636364,33.52727273,46.02727273,21.01818182,56016,0.0180299133645833,0.000756501661458333,0.00269837801996528,6718950,6718950,818655790,15964420,249997877,144717261,818655790
